first_name,last_name,state,job_title,salary,tenure,credit_score,age,sex,loan_amount,interest_rate,checking_savings,existing_debt
Matias,Stut,CA,Nuclear Power Engineer,$47447.83,8,424,76,M,$452014.01,3.8,2679.62,$55049.45
Charyl,Vannar,MI,Safety Technician I,$42530.34,6,826,33,F,$118134.58,3.8,1270.52,$63492.61
Broderick,Foxwell,FL,Professor,$29498.02,10,435,39,M,$463546.45,3.5,-723.49,$3873.51
Bear,Sotheron,FL,Senior Financial Analyst,$54356.88,6,449,51,M,$160346.61,2.7,7988.98,$10527.70
Caril,Dancy,MI,Help Desk Operator,$50681.76,13,577,73,F,$318552.17,2.9,1070.74,$346.10
Hirsch,Ridgwell,TX,Help Desk Operator,$28169.58,14,556,83,M,$390899.71,2.7,632.56,$18464.85
Guinevere,Hardie,IA,Software Engineer II,$56309.46,22,626,70,F,$333084.53,3.2,1768.86,$58253.32
Barri,Spurriar,TX,Quality Control Specialist,$41196.51,3,759,47,M,$327368.67,3.9,677.57,$72806.40
Marwin,Spadotto,LA,Accountant I,$45541.00,8,539,32,M,$96905.91,3.1,-175.02,$59043.32
Justis,Verecker,CA,Assistant Media Planner,$47328.04,2,655,28,M,$375044.52,3.1,6437.95,$72285.62
Carlynne,Smowton,OH,Professor,$51287.99,11,531,54,F,$474186.63,3.4,5367.39,$59355.81
Tremaine,Saw,DC,Statistician I,$33529.18,23,387,57,M,$76526.71,4.0,1987.78,$27643.72
Hedda,Ravenscroft,NM,Database Administrator I,$54137.69,13,692,85,F,$85125.68,4.0,7087.27,$69989.97
Dorisa,O'Kerin,NC,Technical Writer,$33961.24,25,518,57,F,$207048.62,2.6,7362.97,$25491.24
